timestamp_index,pressure_bar,temperature_c,flow_nm3h,tank_level_pct,electrolyzer_current_a,valve_state,compressor_state,network_latency_ms,packet_rate_pps,command_rate_per_min,attack_label,attack_type
1547,26.606219165790243,36.700674782278384,74.91538104326139,60.33301052246356,446.3051115384597,0,1,15.425564264546066,231.90393707428612,18.817508447318065,0,normal
1548,27.091187164317855,36.941541431708046,74.62088758165328,57.73697960657487,445.0558660370381,0,1,14.773687674686272,220.61331948350056,13.719738156518375,0,normal
1549,27.047680298597363,36.86496714178449,75.01887101313882,57.463025790095884,438.1476373546651,0,1,14.941004413756785,229.85292466935803,17.135991699406766,0,normal
1550,26.37182831686324,36.81117065697858,74.67278920694578,58.33019111237493,435.7582777507843,0,1,13.183988449638216,204.31297830672926,19.193391750935238,0,normal
1551,26.677889303063527,36.90852458186746,78.05384784580284,58.086733323263545,442.89150848267633,1,1,13.11906352518267,192.71548894456515,19.548194752365873,0,normal
1552,26.738980422960324,36.76576541641329,76.34747756337559,58.42826251053173,447.2504912914037,1,1,13.863739141274994,204.76610174013743,17.932923194495302,0,normal
1553,26.82590481631678,36.894823476753736,73.845907516244,59.38523469338188,447.8965377176124,0,1,14.959949467752892,210.32220890348773,13.247102887564962,0,normal
1554,26.48354760120749,36.91051242387291,77.6949639056547,58.7461245157676,445.7069041052364,1,1,14.602034962967393,212.27724959474898,19.4109488626389,0,normal
1555,26.756546887694874,36.75786026211383,74.4279231594841,58.793208203440784,440.6213228039965,0,1,13.066778430881282,225.37735340542145,21.485110020828614,0,normal
1556,26.732883087220287,36.657008318231604,74.97178723295812,58.873426027823704,438.9394258930163,0,1,14.80131328004168,216.91194041301486,16.154675806245642,0,normal
1557,27.269413266972773,37.08961302931059,76.04300214169933,57.00303315586996,442.9612618115052,1,1,12.833454891408035,219.65602988374044,17.063078527170234,0,normal
1558,27.294108162089376,36.58242524652676,72.25825042870268,57.667195042722305,443.09206650636776,0,1,13.206057098201512,205.78468255982864,19.774389166913636,0,normal
1559,26.97147964550784,36.79459664091405,74.45399407797312,58.5976545643798,448.7471045575126,0,1,14.18926802916044,204.7460074156389,19.833144470481447,0,normal
1560,26.89695481904446,36.79509365181433,73.95970739152351,58.25805059772576,440.8919426927209,0,1,12.594232138069703,220.49324048361177,20.413476884568354,0,normal
1561,27.09485484806964,36.53405623607707,74.91458597338514,58.773443351247934,441.3853937875913,0,1,12.843765766619802,213.49473953785605,20.23219444445154,0,normal
1562,26.771849098950362,36.4793002377561,75.07201885926054,60.10864509267381,453.71995417466957,0,1,15.862545856678993,220.05478453684339,14.62913471029995,0,normal
1563,26.668083965562275,36.58758409249832,74.4335265984941,58.952240890856665,451.2756955902759,0,1,15.639519170426837,226.5327923822263,16.94535896138538,0,normal
1564,26.752277639325833,36.54776542103049,74.31627405874418,57.980512772159464,439.17848953028215,0,1,16.747659057539952,239.67383346106618,19.37816394643348,0,normal
1565,26.871104680609356,36.30104094830486,75.80478553962675,58.43020283802182,451.0071746460789,1,1,14.540687484952878,219.7545738929772,17.810432475854586,0,normal
1566,26.698061334878467,36.49743533557597,74.75519827036229,60.459566886726584,438.1232405508637,0,1,14.773717227510767,241.76012680319627,18.8049617257016,0,normal
1567,27.17403882920271,36.7215820787869,74.3603286328863,60.34351270500868,441.6297953190861,0,1,13.814050837685535,224.87529789053173,17.713069330147285,0,normal
1568,27.384811517527513,36.96621131035601,74.44198035179257,59.62061842781933,442.26451140615023,0,1,13.579469001974093,228.27403973649956,17.04113836540651,0,normal
1569,26.586071188482467,36.78300433191049,76.57974479226007,57.920316264031385,443.54160619801905,1,1,15.046298617333864,232.63702122321843,17.46787952480749,0,normal
1570,27.162546000022626,35.98918610676844,74.360978966771,59.44211990660686,447.0903720068065,0,1,15.634372567769892,228.63695894973608,15.531982565022387,0,normal
1571,27.089018853750265,36.79404119057248,73.41121176260694,59.52999357939277,444.58416882382954,0,1,14.943984195726252,210.3795181376949,16.408383511658183,0,normal
1572,27.297819202110993,36.48880529153249,71.54187147278986,59.26981441905789,447.1838322655734,0,1,12.992223412920298,232.99666049323127,17.852739880771065,0,normal
1573,27.186105995001462,36.73622382721196,72.10311573504451,58.819705878119514,442.1575613764156,0,1,14.469948826565355,215.51100889353194,17.892750462784623,0,normal
1574,26.694266108736024,36.6140133079726,73.3038583651754,59.0119281831776,446.0926216613194,0,1,13.075819294913334,223.62026463606924,19.24863406489681,0,normal
1575,26.773628052987263,36.563951423959786,73.71395861461447,58.81656492117,444.66925410392156,0,1,13.61060017339091,221.59421450361404,17.372628669850855,0,normal
1576,27.2382474319186,36.58112364991138,73.07650096506794,58.43856674959406,437.3838454259402,0,1,15.963471976799372,233.7291563879291,21.686696524284805,0,normal
1577,27.600553058506563,36.59561895068202,74.19936533428076,60.47369020263237,446.789783382793,0,1,12.560502907563048,224.71680260235112,20.705835267696106,0,normal
1578,26.478089654668167,36.931852062225104,72.94800103161481,60.11300964493963,444.9024026546513,0,1,16.602435914522772,203.36607393409795,16.894799778328153,0,normal
1579,27.386679233098537,36.58534506112967,72.44252785014709,59.20545809442615,440.89812472717904,0,1,14.659441220754537,245.099881096767,18.43518552232441,0,normal
1580,27.694705778626727,36.85613707923688,74.37222743752567,59.741371408093684,442.3871587160409,0,1,13.440664680927583,230.01920622239408,20.668252257846238,0,normal
1581,27.237484868390336,36.8142062523357,75.30055902676833,59.79760036853625,442.551608959351,1,1,14.081859345732846,213.39408873383982,16.590449777237374,0,normal
1582,27.49636259681498,36.74045186759353,72.02571824097103,61.386340888194795,443.3686070722026,0,1,13.178042697821686,206.3524096849627,16.354974304078016,0,normal
1583,27.07050653858759,36.12148057882214,73.72669590277292,60.236266571613946,453.4261172211076,0,1,13.343703180249712,231.391233370602,20.85857180748021,0,normal
1584,27.287631979662446,36.84172251326874,70.87833261508042,60.232187815786844,455.11886351605153,0,1,14.087954952231778,207.77120424302976,19.52103410775714,0,normal
1585,26.774959530186187,36.44250250760421,71.38306171131708,59.620900043286426,431.07179739506466,0,1,13.605294841183335,229.6086024701899,20.362370493647852,0,normal
1586,26.534667134027103,36.7303077046034,72.47984251283178,59.269101505754314,447.1753944729342,0,1,12.880438841281368,232.8289942963233,18.693949127063213,0,normal
1587,27.698101507192195,36.302625455686254,74.66605762010721,60.74891635160573,449.5399407349177,0,1,13.734307414375706,212.20278812308246,17.4392429656455,0,normal
1588,27.03636882521674,36.243857814898575,72.1239562981706,60.190655067783055,443.713588813969,0,1,12.422462266437073,211.13215843056685,15.047848062726942,0,normal
1589,27.234702497438374,37.02857620974667,72.02111264251539,59.03127449211994,449.46133717086855,0,1,12.473822406121869,214.35739137061398,18.301078914381275,0,normal
1590,26.92193849750478,36.289571153164815,73.07489981211154,60.0840531481744,453.11676242964455,0,1,12.461535449719825,208.13343849929515,20.710605164320956,0,normal
1591,26.926795010177145,36.80966682533844,73.02231699218137,60.416901503019226,438.00987257731174,0,1,16.005589521103367,222.7548226863159,20.736367572404355,0,normal
1592,27.37256663385925,36.54705400025192,71.89974308810382,58.09634118381707,445.5591700534311,0,1,14.486748804514301,224.4673514980206,20.35566392688253,0,normal
1593,27.191216759461067,36.40671332588801,75.44899636827994,59.06109013130454,454.6934925449486,1,1,14.715028462902051,228.72990563168196,19.731889997994866,0,normal
1594,27.592050322471007,36.494816364297705,72.4686237501806,60.11518505385956,438.7384426678625,0,1,14.013513160974657,210.00011088764722,22.864352116407815,0,normal
1595,27.631372582258322,36.175016188908145,72.9081427285437,58.311357500158856,444.3667351329204,0,1,14.60753856078361,230.0795124248982,14.586210684350883,0,normal
1596,27.59853635848858,36.491103587387805,72.18525809787239,58.46395439487641,442.71465209426754,0,1,15.411015129537574,208.1478874097261,18.50807534274552,0,normal
1597,27.58303450566975,36.218095773867454,73.22683170163958,59.6864018656588,450.22795674282304,0,1,14.489383300337968,230.07270793858322,15.939113884933011,0,normal
1598,28.06505796094571,36.38414503420973,74.20782338112235,60.321897453756435,450.9346893811998,0,1,15.968396031831027,202.16008780506343,21.41536830867395,0,normal
1599,27.152524956375846,36.70854262459119,74.71286871190112,60.38475837094919,445.798174320223,0,1,13.955377514108639,238.812878968282,16.784216713385828,0,normal
1600,27.52032729507646,36.534963934251486,71.50711009130696,61.24629868953378,445.1537725690361,0,1,14.718695070370359,213.7418027186335,20.218704903708435,0,normal
1601,27.94939490329687,36.095059113313056,73.87726569366042,60.07201579545327,436.40128561461086,0,1,14.844815759418188,227.18906632266066,17.01145538337481,0,normal
1602,28.008967819578054,36.672646345157474,73.1092251577421,59.73388574899177,452.11444608337916,0,1,12.881545821769041,228.14153800175833,18.924583464085554,0,normal
1603,27.082212687161416,36.45215921224638,73.61018212451846,59.0119011316084,443.23412023189064,0,1,14.051289158131457,204.76558819171584,17.761262757196924,0,normal
1604,27.483981499984424,36.312535100591745,72.17272688771742,59.775844611864535,444.28695450379945,0,1,11.790294433117083,230.02159797111838,17.969673431800757,0,normal
1605,28.08214829287019,36.62888534644275,71.99814795326098,60.675304905379605,449.8533165567156,0,1,13.844150444824747,213.3910248492268,18.73398842089789,0,normal
1606,27.798156866696797,36.39453716426279,73.40711123450973,60.737170539309034,445.97816367536774,0,1,13.665058917175326,216.32711655578817,20.022916987881732,0,normal
1607,27.702216977073746,36.139034054650644,73.38141850098876,60.37237557731925,450.0023332007357,0,1,13.59326184908459,211.95733287368643,17.75950616206289,0,normal
1608,27.571252673631722,36.886500409831214,74.12565040377477,60.62403590805188,447.9912432080724,0,1,13.510983315512723,239.36552287738283,19.960996258523863,0,normal
1609,27.526700253912697,36.41431295328305,72.29848484468147,61.233090102267255,445.98230851613715,0,1,14.614369104012658,205.96030299050042,20.283234358846286,0,normal
1610,27.775515568831935,36.39236374841675,71.85181180337446,60.29781544712606,446.5028799602602,0,1,12.937002837596143,225.1634533671655,17.082363693686005,0,normal
1611,27.599935523887016,36.30549755975121,68.74369190318428,61.35704289827613,439.32220907403246,0,1,16.23198834342778,212.51606533024454,22.14742317710634,0,normal
1612,27.687009966827485,36.69581782274706,69.79784100838779,59.70743506557417,444.17469313495025,0,1,14.680977396613647,233.09286575218852,19.639397514543912,0,normal
1613,27.743085686122335,36.26364819284754,71.33121263076885,60.255658979758756,450.3214657402014,0,1,13.036441312570235,247.8562534752502,17.050883609418428,0,normal
1614,27.49193158852965,36.002653349039036,70.36390939656062,59.95513879555062,440.3877840577825,0,1,14.776659338658982,212.43585686918576,19.350851174563264,0,normal
1615,27.92919840912032,36.21324861934522,72.8054927067264,60.9994570510645,441.2824764074265,0,1,15.193823563271728,221.6807056949507,20.284536376557107,0,normal
1616,28.776650469765723,36.70862079888691,69.99622772939836,59.57916667362607,440.4367281703259,0,0,14.442940990873215,215.37757292914927,19.29729407649938,0,normal
1617,27.148445632073724,36.57895886192032,70.99999074542396,60.15877657181107,445.5758675384627,0,1,12.793032391587335,232.45685425009432,18.444120071785257,0,normal
1618,27.897535038588845,36.30116030624413,71.00378702364843,58.95385563435132,451.7938478621755,0,1,16.68474440223448,217.0155786977017,10.406985097001249,0,normal
1619,27.531816596661272,36.70220629426846,73.1236305522517,60.94247844143239,447.4873688113885,0,1,14.767369298621265,230.8662686367296,15.87181894260094,0,normal
1620,28.013738461884433,36.539846413915264,70.72010949496466,61.489763128687414,433.83524961896734,0,1,12.502904523026029,215.2272288659669,19.492910980209942,0,normal
1621,27.841718252552102,36.280172089136194,72.05262742354168,61.246222911737625,447.9298120176434,0,1,14.250938106947265,246.92484998516292,15.828096150607614,0,normal
1622,28.105858214877838,36.29929093244038,71.67290211585173,61.193056310128114,442.4409945862355,0,1,13.735618998207409,193.70170966391117,19.130500480525754,0,normal
1623,28.26443176702751,36.417037355826835,72.54707651273645,61.23974394977028,447.16125047213234,0,1,14.007712698534185,224.52238721765207,19.946417205774004,0,normal
1624,27.934155975672507,36.12066644038315,72.4327273761005,61.15321957357782,443.8278704977541,0,1,12.56754021574553,219.87350379859276,17.75224943087937,0,normal
1625,28.276838885712802,36.32368559560544,71.23895509710482,61.11019307043013,440.232263018478,0,1,14.065191799663703,219.4391827763332,14.117733716397316,0,normal
1626,27.07393538609189,36.393599886669584,69.03256100519116,61.18699030374538,444.1345071142489,0,1,13.002496685880127,223.42473070642646,16.379145643051142,0,normal
1627,28.464923263482444,35.888633435647705,70.8921385918285,60.14446742274378,442.23998191817657,0,1,13.580552663357029,220.70120713095838,19.506507395864546,0,normal
1628,28.05336745075022,36.25693976681599,71.12346254653664,60.53398230520734,445.93952595084085,0,1,14.464932784757865,222.6284616235001,20.765315602084222,0,normal
1629,28.313176220174082,36.22239222476651,71.4775692851757,60.77542566711492,439.9226997136687,0,1,13.428040836000552,224.8972062886894,13.42040471052827,0,normal
1630,27.5228136740878,36.549051440590546,70.10364120756302,60.47573073246293,438.6788080107664,0,1,13.651493863603104,240.9877722577397,18.177783909319697,0,normal
1631,27.672842837503286,35.82478026206237,72.50269710807729,59.516280427332404,447.91116123660635,0,1,14.984277986764063,186.81304274122863,14.771497860720535,0,normal
1632,28.02853496340661,36.1843901607296,70.99465469377965,59.806323469098736,449.74121052845305,0,1,12.933683440643954,242.16495501282475,18.19899006966543,0,normal
1633,27.985338897503365,36.153182409203545,69.73809159342454,61.00328302499659,447.0417333783144,0,1,13.221894908264066,250.71757622021943,17.65454959709363,0,normal
1634,28.104222277553138,36.50748563790069,70.29719937927317,61.568863008769014,440.8401862039496,0,1,12.494492619831052,198.98704739024043,23.192859240463697,0,normal
1635,28.398574386423324,36.25042067138876,73.35853096751444,60.876624355270174,440.3244855770715,0,1,13.012563890284804,220.57427677238832,16.814652984446035,0,normal
1636,27.41501165418552,36.70416315353974,71.67402301099897,63.105884984152546,440.5513573498485,0,1,14.154949075376189,236.45551123352158,20.307347853429366,0,normal
1637,28.38751818097367,36.414517948440256,72.13261151760159,60.183062061440495,448.3529344316631,0,1,14.767356642207112,231.02239885232447,20.21970494114188,0,normal
1638,28.06342015348332,36.14022706874281,69.37522488515782,61.299637798231636,439.7110645148268,0,1,13.032599416372655,240.11451424810537,17.571243211233732,0,normal
1639,28.00303423159459,36.296508980486195,69.79386665960851,62.00142554454234,448.1900580202664,0,1,14.731774736693747,224.46331967334237,18.261469050634314,0,normal
1640,27.573299549090567,36.141882039216576,69.76394456160082,61.845751541502224,446.8861205947482,0,1,14.126258350622454,195.60647982410362,18.00104920838039,0,normal
1641,28.278083694883847,36.439046817158314,70.85034829147612,61.54197646468005,449.82019687992596,0,1,12.340876789902229,235.6555537450381,16.363725037809143,0,normal
1642,27.2708996564587,35.88494070873883,70.34567505076963,61.89880575257819,448.87549765766016,0,1,14.209472441042838,227.62570842378997,16.17339778342669,0,normal
1643,28.35658919737025,36.00585244695061,69.89717733585121,61.111563843210845,446.1993990215784,0,1,15.433228672834996,237.5961224446761,17.09836754676286,0,normal
1644,27.621220468501953,36.31947935839418,70.0222773593693,62.422165472015486,436.06732816380617,0,1,11.729437823842892,201.59212002220946,15.495504674711519,0,normal
1645,28.175965509246158,36.50577073451513,69.42577840827272,62.14296471834776,446.38421875371466,0,1,16.406246579901687,205.40812384618073,16.89914095256001,0,normal
1646,28.12933457067992,35.64260869523935,70.18710136678963,60.459198082750696,443.8320222858606,0,1,13.267378105022653,220.19747508061363,17.569973799697593,0,normal
1647,28.594160318335252,36.530482521170185,71.83135632297137,61.42274234373416,441.30770670814337,0,0,12.021073258487784,235.99712769070328,18.356002212257412,0,normal
1648,28.13606002450811,36.145589631668,68.38079719687205,59.952123348256414,449.9026644425634,0,1,14.16610828157183,239.33906984699348,18.97610453056656,0,normal
1649,27.969396453352363,35.703408366486016,70.76242586546937,62.4318290447433,442.2506866168076,0,1,14.99730444173106,211.2910482710419,17.568057222766996,0,normal
1650,28.048777057525836,35.41769400931366,72.07067256491342,61.41818451775818,440.27420246370315,0,1,13.663479885222992,215.12273560014904,16.30801267600481,0,normal
1651,28.68532664362003,35.779523658931275,70.00338672067473,62.34218315233816,448.45407679240043,0,0,14.373919122316458,254.4635323791927,18.936227376188747,0,normal
1652,28.44123709688438,36.150683683091316,69.5194006021589,61.200008128068106,440.71895485354855,0,1,16.543684146349474,213.36664843124322,19.74012714713608,0,normal
1653,28.13226314536511,36.13287079875625,71.37428460445888,59.82677285998918,439.75585476004625,0,1,14.24678467918166,228.10417099337408,16.931108508062035,0,normal
1654,28.198162060574404,36.30137669106202,68.85957730490946,63.44593682137878,436.92474000449477,0,1,17.578985101649426,214.57787802599077,15.838235089155564,0,normal
1655,27.746074372217745,35.99943209883958,70.07628972576812,61.46513248868617,438.36511417313966,0,1,15.51755669475255,225.69711311429054,17.018217186436875,0,normal
1656,28.444202939522107,35.853517277890624,68.72115827007211,60.58427627842253,438.69783260059927,0,1,14.061842382896948,209.60400231139238,17.600550828240703,0,normal
1657,27.70593384804809,36.02097572314979,67.60943811950037,62.325196929174915,445.3771104723635,0,1,14.349844704903346,209.94597019549005,20.519147560689156,0,normal
1658,28.598611439871846,36.126366355609676,69.81105344783379,63.06137897162095,437.0769208283494,0,0,13.61667836076075,215.55060440840754,19.526320989795767,0,normal
1659,28.394093714341228,36.169370178750064,68.33473574963445,61.29481051422357,432.7818209373981,0,1,14.29949354704959,213.4573924602017,17.992784595026478,0,normal
1660,29.198082111667958,35.9080959077846,69.9309495882867,61.40139662395067,443.48422840618235,0,0,14.67386939543219,216.3505997353923,22.181520012921688,0,normal
1661,27.99115290444755,36.32445594097497,71.36509008927796,61.69521836362981,438.69372593707567,0,1,13.515020066208871,226.3102171160447,17.923478379103727,0,normal
1662,28.353797722554937,35.93744951126138,72.29597509920923,60.63995675196794,441.6758976200793,0,1,12.344034412062829,242.6845416006055,21.110309918858754,0,normal
1663,29.032636195109582,35.869071231317115,69.97738653447855,61.00011197078259,448.061416750886,0,0,15.585534417485476,212.913939502504,20.686778381962416,0,normal
1664,28.833704059284766,35.94460216610503,71.15160103246406,63.00205982137066,441.89752827485995,0,0,15.168178752405268,208.13840974398238,20.531412160408827,0,normal
1665,28.186500994796457,36.3426073373688,70.31656311880644,61.494587439925326,448.97674908477535,0,1,12.299493298413584,220.11411121418672,18.706555371656304,0,normal
1666,28.52199588641769,36.03439338316731,69.27162703958194,60.95410046431045,440.97512781299685,0,0,14.20518929231006,209.78384247337752,18.25686455519864,0,normal
1667,28.457712886047393,35.88765745123036,67.23970294379475,61.28626571787355,446.2362514601721,0,1,15.232487197910954,200.3784005293766,18.011335910707484,0,normal
1668,28.569076447642605,36.286504397540845,71.82906661585534,62.52987084088563,438.348336652632,0,0,15.108474318661404,232.77119234824696,19.870345338206786,0,normal
1669,28.239204690509858,36.58435470492899,68.32398752665192,60.11456624332903,441.50633547004617,0,1,13.167235778448454,220.96607606248128,16.26350261102761,0,normal
1670,28.465803027513466,36.094776990403126,71.45909816633902,61.92263447104918,436.1838661469214,0,1,15.178540100397365,222.1419213562274,17.421498691096687,0,normal
1671,27.951039750470933,36.34450453562344,70.33350572270696,63.71227902970264,436.6569581138922,0,1,14.01811671426332,196.8740293674747,21.667322986143517,0,normal
1672,28.570914004776508,36.288749998187726,68.34148556516865,63.390902032662815,439.48230167094937,0,0,14.466412578680128,212.98285318888674,19.3714534914471,0,normal
1673,28.694359763798907,35.87200633920845,69.99103529546369,62.24812020766675,433.8390856430218,0,0,12.89660973820558,203.0094787812829,20.09904518606029,0,normal
1674,28.470455698889353,36.023759940172255,72.3338481569535,62.86617601706638,441.1531291660681,0,1,8.891588854102407,219.7543612341685,15.313462597049279,0,normal
1675,27.997952099499162,35.69014988183561,71.53353180840871,62.881904536016506,438.71556356668424,0,1,13.067205782994245,221.61189902671796,17.04949706784154,0,normal
1676,28.922340154633343,35.95323481809804,68.84727164613338,61.75914085742589,441.27376768265475,0,0,14.643892521631761,221.60319139282086,18.734431428448655,0,normal
1677,28.717037753745327,35.84160701400077,68.56533641016689,62.62299356806977,433.40489774902613,0,0,13.753481249938012,211.99664866347712,17.90875568084078,0,normal
1678,28.348413815302667,35.891117389700874,69.59879430781609,63.33731785940348,443.3479887956304,0,1,14.780229066800255,209.7643518370239,15.304226309674572,0,normal
1679,28.51733840031292,35.79804961993159,69.23147019254225,60.918691163893705,448.1943700117399,0,0,15.32737957773835,217.68140343008406,19.671462376423584,0,normal
1680,28.10330730012891,35.90743407552321,70.98491452492934,62.41422751109415,447.00445155253743,0,1,13.603375209262309,224.28414899382383,20.37034260699197,0,normal
1681,28.28260388914987,36.10595192488042,70.36584532623215,62.26524909714947,448.95532317692386,0,1,13.485261305370827,213.04942442088498,17.372229132421886,0,normal
1682,28.46618134717585,35.936707002310115,67.18409642762963,62.08171807772712,439.5104803594243,0,1,11.37577220930853,208.75112245085327,19.7506095057401,0,normal
1683,29.097241764618648,35.49417383284737,69.96042878535205,62.03396644998489,437.3977617556267,0,0,12.142791597314252,209.26344735532152,22.46400376555192,0,normal
1684,28.456307970743936,35.76742524405862,69.11198433211608,62.230624407447515,441.4569456406144,0,1,12.392084512253115,212.09884839302623,21.355718504739567,0,normal
1685,28.917008371127306,35.567795075611855,69.37420772522225,62.320729864065754,437.686117911714,0,0,14.667967037928992,214.568207031567,17.470696543860115,0,normal
1686,28.517281350382962,36.00235094899108,69.63127228168253,62.98610281345817,430.03179244845165,0,0,13.615363451537206,206.82182396724698,15.572248042969571,0,normal
1687,28.805190341986506,36.060857837294186,70.84818959411362,62.49531532527758,442.6858206501012,0,0,13.358918582561708,214.65386736269693,18.506347799398664,0,normal
1688,28.68159443506119,35.99285995528967,70.54368618823294,61.99464962226312,437.27125296006875,0,0,13.221505143929013,234.83361083375056,23.16333888496018,0,normal
1689,29.049283576839578,35.725568179477115,68.28112271328675,61.48781506924124,430.95904318886573,0,0,13.06522280744091,216.46592507884236,20.94371619359912,0,normal
1690,28.569116697911458,35.97783128710613,69.16334667173902,61.80455333877581,435.6055570338069,0,0,15.108153157325754,205.13380338317836,17.98658347228959,0,normal
1691,28.218457926969887,35.79229009150362,68.64074085912803,62.41414888088314,436.9384567272037,0,1,14.112015916487977,192.89807937354402,21.436941731175317,0,normal
1692,28.297657308242922,35.61896564172319,67.02221926308452,61.66302132923759,437.9043484056662,0,1,15.189592434977973,242.03664060669692,20.571162025069228,0,normal
1693,28.607632768212966,36.08271050531741,69.05176300695864,63.00719453510085,437.81148978172024,0,0,11.367936574830848,233.67183884826395,13.82124341792218,0,normal
1694,28.369022353643913,36.095443831913066,71.57797768919738,62.61710469359837,444.3831047206889,0,1,14.63928018346318,223.41525587663872,20.335594109717814,0,normal
1695,28.962123297644478,36.121872652976656,66.94052069361136,63.2104027556297,430.93971863257707,0,0,13.419448533097482,233.95243875463856,18.26127449456686,0,normal
1696,28.66783754861301,35.726276717238534,69.12180608677758,61.80699795270289,436.4648009442813,0,0,13.662232530624088,226.33114867661314,16.093518866248722,0,normal
1697,29.67422685012075,36.16692289937496,69.0675464708418,61.67562372932443,432.6725008377234,0,0,15.623391442891512,219.09195786031108,18.200754176607376,0,normal
1698,28.2471227124223,35.742408755742545,69.50255328204878,63.27169994613654,443.18866902218696,0,1,13.532180189131088,205.11773935136083,18.911392730282408,0,normal
1699,28.938752085809288,36.02290536365537,67.8654583916135,62.489145158423334,433.93978648267,0,0,14.590275780850028,242.90360226679297,16.252942415069263,0,normal
1700,28.484803237622028,35.725531473651095,67.25339433698916,62.24544739373541,434.8658707657227,0,1,12.778465479415955,214.75550728680537,17.736225966294796,0,normal
1701,28.718950603003897,35.79099776879889,67.30343301567714,62.98861962540184,441.67020566081925,0,0,14.043332187466053,215.4113183377517,17.27225552624358,0,normal
1702,28.95313940452925,35.2354367544333,70.81593126135516,62.981031533073654,442.88107011614727,0,0,12.090503908828484,220.44948141298718,19.74956323914105,0,normal
1703,28.101710654664274,35.75899523608904,67.79886945368162,61.469392600847364,443.454551593411,0,1,13.93122677316422,220.65545624312932,17.336943743367183,0,normal
1704,29.01037364706274,35.850992937512125,68.41811150346884,63.60380142567482,427.7088895898801,0,0,14.462490246586132,226.89648417497597,14.260162615541756,0,normal
1705,29.605341107830142,35.719459706022924,71.79528395041017,62.18979155298822,438.1708426357775,0,0,15.32764935426212,225.51505071830127,17.015500643161623,0,normal
1706,28.792403500454547,36.25477572344229,68.09698727641414,63.900113125173895,436.9374825068296,0,0,13.018527369900031,213.07763620612414,15.918039835629074,0,normal
1707,29.05376678537728,35.51887388560299,69.48943670619654,61.495190929895045,435.1602141308928,0,0,13.365243129369002,220.31064012110548,15.153152353572167,0,normal
1708,29.33322678655383,35.66236207543349,70.42061020101096,62.83782937132253,435.57746679946825,0,0,13.227054107584122,226.51694129216375,20.596804839998036,0,normal
1709,28.92873296472936,35.57081165990954,70.35196985518623,62.45724281689067,441.5006246186157,0,0,13.695187739545219,212.05611011742053,19.76784172659077,0,normal
1710,28.794334769719395,35.64986361778356,67.29490429207544,61.04733037395825,440.0906901048747,0,0,12.84331250838787,237.35985829929024,15.87273647888232,0,normal
1711,28.212658206883237,36.0424449731767,68.09355717786663,63.17581141819074,439.20717267238155,0,1,11.41133794427083,219.75697682221255,15.207364101348903,0,normal
1712,29.24494809878754,36.1478894679073,69.4094926491556,61.13177067676687,435.58092686740844,0,0,12.748745285947479,239.1817096319378,17.77417709657611,0,normal
1713,28.992367412093174,35.59697931748177,71.52018901906536,62.45921017273635,445.72195919641575,0,0,13.941245581235517,203.2943730391068,15.088361814302312,0,normal
1714,28.688850952622847,35.58522784627549,68.0190923955223,63.597535267704274,432.18745401734117,0,0,13.822279105521922,227.85554684998652,17.467383340253093,0,normal
1715,29.09885136146683,35.47050631409352,68.36449269185131,62.31160494871087,425.93125108153663,0,0,14.662543307321126,209.31556403264685,18.155132323986923,0,normal
1716,28.861444201590835,36.08017522120102,69.54931329062232,62.03411263624621,432.50426859015374,0,0,15.010632796588249,212.38634068408945,18.669869960308358,0,normal
1717,28.891909933412474,36.02767719999113,69.80764307282861,63.41879850420272,433.9375621099108,0,0,13.460537603112511,230.85821343449294,18.748298460147257,0,normal
1718,29.300124017612916,35.71475986844655,69.88518244158772,62.6002591630807,439.98214655101805,0,0,12.09711282738716,217.2582728847082,16.282379362157368,0,normal
1719,28.63048692891138,35.386066906974875,67.89989860670121,62.497132791623926,430.7276701879045,0,0,14.48386317263871,251.16894209719126,18.155231975910336,0,normal
1720,29.476414758323237,35.40226979045833,68.30835184691355,63.862427904359656,435.55404097261436,0,0,13.988229090015633,226.21633462777476,20.817209291895843,0,normal
1721,28.63153221489402,35.7654440288858,69.28056339087789,61.929810504977404,425.52600894509465,0,0,13.689868566871436,211.65069181681557,13.38636916227776,0,normal
1722,28.899578528242905,35.85398005939053,70.6423581199787,62.517093218879495,438.1326832021982,0,0,15.464510052533937,226.2376081118645,18.716531875269453,0,normal
1723,29.815289884518393,35.193976141147665,68.69280978005048,63.599027886994186,432.87959189873436,0,0,14.540657560403796,217.15360020760193,15.407699263914903,0,normal
1724,29.54749998965789,35.62405964642271,68.97587624599996,61.94134913899401,430.94666756126213,0,0,14.147479197047346,229.98461406612998,21.088566219932066,0,normal
1725,29.19768610681788,36.10284406680417,67.67373514910219,64.36816675309315,442.8182293417948,0,0,14.196661028450738,216.44575982014572,19.797420017555453,0,normal
1726,28.844869173104026,35.63778412126473,71.43275393867452,62.79533806265952,437.31910245951354,0,0,15.019647382919763,224.88011851344865,19.727323875384,0,normal
1727,28.99927000991685,36.05847080149216,69.2147610841732,63.689309772235475,426.57905244333637,0,0,13.172536481226386,222.38118931682135,16.12255885580802,0,normal
1728,29.220552156781025,35.84223136324903,70.4195035858423,63.70845238499128,431.03910713716016,0,0,12.943736728802712,220.94114597246775,18.58041974518228,0,normal
1729,29.218358703272745,35.40281734809803,69.0620344050587,62.90943460665317,445.0745918173276,0,0,13.719038001900556,232.5015791113702,18.825394432765783,0,normal
